ID do Empregado,Primeiro nome,Sobrenome,Gênero,Idade,Viagem de negócios,Departamento,Distância de Casa (KM),Estado,Etnia,Educação,Campo da educação,Cargo de Trabalho,Estado civil,Salário,Nível de opção de ações,Ao longo do tempo,Data de contratação,Atrito,Anos na empresa,Anos na função mais recente,Anos desde a última promoção,Anos com gerente atual
CDC1-C7CA,Jobyna,Keeler,Feminino,25,Viajante frequente,Vendas,6,California,Grupos étnicos mistos ou múltiplos,3,Marketing,Executivo de vendas,Casado,102569,0,Não,42259,Não,7,1,2,5
E616-CAD8,Iseabal,Sabey,Feminino,27,Algumas viagens,Tecnologia,1,Illinois,Branco,3,Sistemas de informação,Gerente de engenharia,Solteiro,200409,0,Não,42264,Não,7,5,6,1
2219-56CA,Sloane,Shera,Não-binário,28,Algumas viagens,Vendas,38,Illinois,Grupos étnicos mistos ou múltiplos,3,Marketing,Executivo de vendas,Divorciado,185380,1,Não,42268,Sim,5,2,5,3
EEA0-C109,Silvan,Bratcher,Masculino,26,Algumas viagens,Vendas,3,New York,Branco,1,Marketing,Executivo de vendas,Casado,56892,0,Não,42276,Não,7,1,3,3
ABB5-0B95,Thomasine,Odell,Não-binário,28,Sem viagens,Tecnologia,26,California,Grupos étnicos mistos ou múltiplos,5,Ciência da Computação,Cientista de dados,Casado,112175,3,Não,42277,Não,7,1,3,4
5F4E-EE5A,Mamie,Neagle,Prefiro não dizer,28,Sem viagens,Tecnologia,45,Illinois,Grupos étnicos mistos ou múltiplos,4,Sistemas de informação,Engenheiro de aprendizado de máquina,Casado,87762,0,Não,42279,Não,7,2,7,2
F401-1B75,Nevins,Forst,Não-binário,27,Algumas viagens,Tecnologia,5,New York,Branco,2,Ciência da Computação,Engenheiro de software,Casado,26542,1,Não,42282,Não,7,1,7,5
B995-E5CE,Anitra,Korfmann,Não-binário,27,Algumas viagens,Tecnologia,2,California,Grupos étnicos mistos ou múltiplos,4,Ciência da Computação,Cientista de dados,Casado,39198,1,Não,42287,Não,7,6,7,4
533B-938D,Morris,Bente,Masculino,28,Algumas viagens,Vendas,43,New York,Grupos étnicos mistos ou múltiplos,4,Marketing,Executivo de vendas,Divorciado,157549,1,Não,42297,Não,7,0,0,3
993B-186B,Lewiss,Janosevic,Masculino,27,Algumas viagens,Vendas,7,California,Negro ou afro-americano,3,Marketing,Executivo de vendas,Casado,73918,1,Não,42298,Não,7,3,4,1
DFA2-1B8F,Haily,Jordi,Masculino,28,Algumas viagens,Vendas,10,New York,Grupos étnicos mistos ou múltiplos,1,Marketing,Executivo de vendas,Casado,83864,2,Não,42298,Não,7,7,7,5
04D7-C8F3,Scarlett,Elstob,Feminino,26,Algumas viagens,Tecnologia,27,California,Branco,2,Ciência da Computação,Cientista de dados,Casado,42052,1,Não,42303,Não,7,7,7,2
C026-3E38,Garv,Tockell,Masculino,28,Algumas viagens,Tecnologia,2,California,Asiático ou Asiático Americano,3,Ciência da Computação,Engenheiro de aprendizado de máquina,Solteiro,220234,0,Sim,42303,Não,7,5,7,1
69EC-7B13,Mariska,Iashvili,Feminino,27,Algumas viagens,Vendas,1,California,Outro,2,Graduação Técnica,Representante de vendas,Solteiro,62496,0,Não,42304,Não,7,6,6,1
AD8F-7539,Leta,Possel,Feminino,28,Algumas viagens,Vendas,44,California,Branco,3,Economia,Executivo de vendas,Casado,304858,1,Sim,42309,Não,7,5,7,2
B44E-8AEE,Carlynn,Bartolic,Feminino,28,Algumas viagens,Vendas,7,California,Branco,5,Marketing,Executivo de vendas,Casado,181164,1,Não,42309,Não,7,5,6,1
63E9-F74A,Amos,Simcox,Masculino,25,Viajante frequente,Tecnologia,11,New York,Grupos étnicos mistos ou múltiplos,1,Estudos de Negócios,Engenheiro de aprendizado de máquina,Casado,67708,1,Não,42310,Não,7,7,7,0
A184-3B30,Ruperto,Ciccotto,Masculino,26,Algumas viagens,Tecnologia,17,Illinois,Índio Americano ou Nativo do Alasca,3,Sistemas de informação,Engenheiro de software,Casado,55778,1,Não,42313,Não,7,4,7,6
851C-E7E2,Sebastiano,Benes,Masculino,27,Algumas viagens,Tecnologia,14,California,Negro ou afro-americano,2,Sistemas de informação,Engenheiro de aprendizado de máquina,Divorciado,120049,1,Não,42315,Não,7,1,6,1
E46A-3676,Kele,Halsworth,Masculino,28,Algumas viagens,Vendas,32,California,Branco,4,Marketing,Executivo de vendas,Divorciado,128222,2,Não,42315,Não,7,6,7,1
10CE-8403,Timmy,Reek,Feminino,27,Algumas viagens,Tecnologia,31,California,Branco,4,Ciência da Computação,Engenheiro de software senior,Divorciado,120225,2,Não,42316,Não,7,2,5,4
E47D-E3C5,Kerry,Orrell,Masculino,26,Algumas viagens,Tecnologia,14,New York,Negro ou afro-americano,1,Ciência da Computação,Engenheiro de software,Casado,33180,1,Sim,42318,Não,7,5,7,3
1AC8-361F,Selig,Draysey,Masculino,26,Algumas viagens,Vendas,22,California,Grupos étnicos mistos ou múltiplos,1,Marketing,Executivo de vendas,Casado,87142,1,Não,42319,Sim,2,1,1,0
9360-3A68,Cathyleen,Hallin,Feminino,27,Sem viagens,Tecnologia,12,Illinois,Branco,3,Sistemas de informação,Cientista de dados,Solteiro,41524,0,Não,42320,Não,7,6,6,6
BE54-8537,Krista,Eustace,Feminino,26,Viajante frequente,Tecnologia,14,New York,Índio Americano ou Nativo do Alasca,3,Ciência da Computação,Engenheiro de software,Solteiro,36794,0,Não,42326,Sim,5,3,4,3
D6BB-FEDF,Galen,Rocca,Masculino,28,Viajante frequente,Tecnologia,40,New York,Branco,5,Sistemas de informação,Cientista de dados,Divorciado,109172,1,Sim,42327,Não,7,1,3,1
ACD5-5FA2,Judye,Offield,Feminino,28,Algumas viagens,Vendas,17,California,Branco,3,Graduação Técnica,Representante de vendas,Divorciado,70787,2,Sim,42334,Não,7,2,5,5
BB09-BF7F,Susanne,Kelso,Feminino,27,Algumas viagens,Vendas,45,California,Grupos étnicos mistos ou múltiplos,2,Economia,Executivo de vendas,Solteiro,57102,0,Não,42337,Não,7,6,6,4
450D-13A9,Arlene,Warstall,Feminino,26,Algumas viagens,Vendas,29,New York,Negro ou afro-americano,3,Economia,Representante de vendas,Solteiro,28024,0,Não,42338,Não,7,0,7,5
5605-237E,Linell,Lack,Feminino,26,Algumas viagens,Tecnologia,7,New York,Negro ou afro-americano,3,Ciência da Computação,Cientista de dados,Casado,34047,1,Sim,42341,Não,7,4,4,2
03C5-51AD,Maxie,Banker,Feminino,25,Algumas viagens,Tecnologia,1,Illinois,Branco,2,Ciência da Computação,Cientista de dados,Casado,32354,1,Sim,42344,Sim,7,4,6,2
27CD-A6BF,Fabiano,Edkins,Masculino,27,Algumas viagens,Tecnologia,44,California,Grupos étnicos mistos ou múltiplos,3,Ciência da Computação,Engenheiro de software,Solteiro,45276,0,Sim,42350,Não,7,6,6,2
626A-9377,Blaire,Dinneen,Feminino,27,Sem viagens,Tecnologia,19,New York,Negro ou afro-americano,2,Estudos de Negócios,Engenheiro de software senior,Solteiro,89785,0,Não,42357,Sim,0,0,0,0
6125-FEC8,Myrtie,Corbie,Não-binário,27,Sem viagens,Tecnologia,36,California,Havaiano nativo,4,Estudos de Negócios,Engenheiro de software,Casado,50046,1,Não,42358,Não,7,1,6,2
D954-6402,Ara,Daulton,Masculino,25,Algumas viagens,Vendas,14,Illinois,Branco,3,Marketing,Executivo de vendas,Solteiro,123307,0,Sim,42361,Sim,7,2,3,1
0.00E+00,Jamesy,Barnardo,Masculino,26,Algumas viagens,Vendas,16,California,Negro ou afro-americano,2,Marketing,Executivo de vendas,Solteiro,113512,0,Não,42363,Não,7,3,7,6
BD97-F94D,Cletus,Heintsch,Masculino,26,Algumas viagens,Tecnologia,8,Illinois,Negro ou afro-americano,2,Sistemas de informação,Engenheiro de software,Casado,50614,1,Não,42363,Não,7,7,7,2
FB5B-C127,Ameline,Hawton,Feminino,25,Algumas viagens,Tecnologia,42,California,Havaiano nativo,3,Ciência da Computação,Engenheiro de software,Casado,70068,2,Não,42367,Não,7,4,6,7
A590-DF69,Cortney,Wann,Feminino,28,Algumas viagens,Tecnologia,24,California,Grupos étnicos mistos ou múltiplos,3,Ciência da Computação,Engenheiro de software,Casado,71553,1,Não,42368,Não,7,6,6,0
B679-F7C9,Hillard,Ell,Masculino,29,Algumas viagens,Tecnologia,36,New York,Negro ou afro-americano,5,Estudos de Negócios,Engenheiro de software,Solteiro,113448,0,Sim,42369,Não,7,0,4,1
1B4A-5D80,April,Carstairs,Feminino,26,Algumas viagens,Tecnologia,37,California,Índio Americano ou Nativo do Alasca,4,Sistemas de informação,Gerente de análise,Casado,107863,2,Sim,42372,Não,6,3,6,0
BAB4-3AC8,Trudey,Doulton,Feminino,25,Sem viagens,Tecnologia,24,Illinois,Negro ou afro-americano,4,Ciência da Computação,Engenheiro de software,Casado,44146,3,Não,42377,Não,6,1,1,3
83FD-F920,Yorgo,Clappison,Masculino,25,Algumas viagens,Tecnologia,41,California,Branco,1,Ciência da Computação,Cientista de dados,Casado,28137,0,Sim,42379,Sim,4,3,3,1
B24C-18BF,Timothy,Plewright,Masculino,26,Sem viagens,Vendas,5,California,Branco,2,Marketing,Executivo de vendas,Casado,93170,1,Não,42379,Não,6,3,6,1
FD0B-7B0A,Melessa,Eyres,Feminino,27,Algumas viagens,Vendas,21,California,Branco,1,Marketing,Representante de vendas,Solteiro,22648,0,Sim,42381,Sim,1,0,0,0
EB8F-204D,Ingram,Franciskiewicz,Masculino,26,Algumas viagens,Tecnologia,5,California,Branco,3,Outro,Cientista de dados,Divorciado,49045,1,Não,42382,Sim,1,0,0,0
8A5B-3D6E,Konstanze,Scrammage,Feminino,24,Algumas viagens,Vendas,25,New York,Grupos étnicos mistos ou múltiplos,1,Marketing,Executivo de vendas,Divorciado,105383,2,Sim,42383,Não,6,6,6,5
46D6-CA7A,Vanya,Gittoes,Masculino,27,Viajante frequente,Tecnologia,16,California,Grupos étnicos mistos ou múltiplos,4,Sistemas de informação,Engenheiro de software senior,Solteiro,75275,0,Não,42388,Não,6,4,5,5
5060-A677,Zebulen,Rubrow,Masculino,26,Viajante frequente,Tecnologia,45,California,Grupos étnicos mistos ou múltiplos,3,Sistemas de informação,Engenheiro de aprendizado de máquina,Divorciado,108865,2,Não,42390,Sim,1,0,0,1
A11D-324A,Yorgo,Ferrolli,Masculino,27,Algumas viagens,Vendas,44,California,Negro ou afro-americano,4,Marketing,Gerente,Casado,152147,1,Não,42391,Não,6,6,6,6
13E5-2F17,Vin,Wandless,Masculino,24,Viajante frequente,Tecnologia,15,New York,Branco,3,Ciência da Computação,Engenheiro de software senior,Divorciado,139627,3,Não,42396,Sim,5,0,4,1
3F0C-41A7,Mendie,Readie,Masculino,24,Algumas viagens,Vendas,27,California,Grupos étnicos mistos ou múltiplos,4,Marketing,Executivo de vendas,Solteiro,79828,0,Não,42396,Não,6,2,3,0
07AF-3631,Ignazio,Bendixen,Masculino,25,Sem viagens,Vendas,35,New York,Branco,4,Marketing,Executivo de vendas,Divorciado,149519,1,Sim,42403,Não,6,2,4,3
259B-6C50,Raddie,Ballance,Masculino,27,Algumas viagens,Vendas,27,California,Outro,5,Marketing,Executivo de vendas,Divorciado,45880,1,Sim,42403,Não,6,1,4,0
63B8-CCC0,Rafaela,Hadigate,Feminino,25,Algumas viagens,Tecnologia,34,California,Branco,3,Sistemas de informação,Cientista de dados,Solteiro,37053,0,Não,42405,Não,6,5,5,0
F20A-F424,Basia,Goodswen,Feminino,27,Viajante frequente,Tecnologia,4,New York,Branco,3,Outro,Cientista de dados,Casado,27550,1,Não,42409,Não,6,6,6,5
C1E8-5AAB,Pierce,Abadam,Masculino,25,Algumas viagens,Vendas,5,New York,Negro ou afro-americano,2,Marketing,Executivo de vendas,Divorciado,69539,2,Não,42413,Não,6,0,4,4
23FC-93A5,Marinna,Snalham,Feminino,26,Algumas viagens,Tecnologia,2,California,Branco,4,Sistemas de informação,Engenheiro de software,Solteiro,55565,0,Não,42422,Não,6,6,6,4
AE33-DDE7,Pablo,Kerin,Masculino,25,Algumas viagens,Tecnologia,26,California,Branco,3,Sistemas de informação,Engenheiro de software senior,Solteiro,85412,0,Não,42423,Não,6,0,5,6
DC67-3B66,Tammie,Kingh,Masculino,25,Algumas viagens,Tecnologia,33,New York,Grupos étnicos mistos ou múltiplos,3,Sistemas de informação,Engenheiro de software,Casado,24417,1,Não,42426,Não,6,2,6,6
F1BD-033D,Robb,McGeechan,Masculino,25,Algumas viagens,Tecnologia,21,California,Grupos étnicos mistos ou múltiplos,5,Sistemas de informação,Engenheiro de software,Casado,46362,1,Sim,42444,Não,6,0,4,5
7961-A93B,Jerome,Maden,Masculino,29,Algumas viagens,Tecnologia,3,California,Branco,3,Ciência da Computação,Gerente de análise,Solteiro,393103,0,Sim,42459,Não,6,4,4,5
F5CC-33FA,Ilario,Stearne,Masculino,25,Algumas viagens,Vendas,30,California,Branco,4,Marketing,Executivo de vendas,Casado,106738,1,Não,42462,Não,6,4,5,2
1E61-B76A,Wilie,Northfield,Feminino,24,Algumas viagens,Tecnologia,26,New York,Asiático ou Asiático Americano,2,Outro,Cientista de dados,Solteiro,39048,0,Não,42465,Não,6,1,4,1
5395-75A1,Ludwig,Ferrara,Masculino,26,Algumas viagens,Vendas,41,New York,Asiático ou Asiático Americano,4,Marketing,Executivo de vendas,Solteiro,61238,0,Não,42471,Não,6,4,6,3
D18F-8C48,Feliza,Jeschner,Feminino,27,Sem viagens,Tecnologia,8,Illinois,Asiático ou Asiático Americano,1,Sistemas de informação,Gerente de engenharia,Divorciado,152322,1,Não,42477,Não,6,0,5,4
C7C8-43D9,Rebecka,Leat,Feminino,27,Algumas viagens,Tecnologia,25,New York,Asiático ou Asiático Americano,4,Sistemas de informação,Cientista de dados,Divorciado,24571,3,Não,42477,Não,6,5,5,6
DA4C-7F2E,Carmita,Kenion,Feminino,26,Algumas viagens,Tecnologia,18,New York,Branco,3,Ciência da Computação,Gerente de análise,Casado,178836,0,Não,42478,Não,6,4,5,6
FC47-1953,Barby,Plaid,Feminino,25,Viajante frequente,Tecnologia,15,California,Negro ou afro-americano,4,Outro,Cientista de dados,Casado,31931,1,Não,42481,Não,6,1,1,3
61CC-2C1D,Jayme,Desseine,Masculino,25,Algumas viagens,Tecnologia,2,California,Branco,3,Ciência da Computação,Gerente de engenharia,Casado,217544,0,Não,42485,Não,6,5,6,6
CDFB-6A08,Huey,Paoletti,Masculino,26,Algumas viagens,Tecnologia,8,New York,Negro ou afro-americano,4,Outro,Engenheiro de software,Solteiro,22918,0,Sim,42491,Sim,0,0,0,0
B967-D6D3,Kimmy,O'Logan,Feminino,26,Sem viagens,Tecnologia,21,California,Branco,3,Ciência da Computação,Cientista de dados,Casado,26919,1,Não,42494,Não,6,0,5,3
757F-78FE,Timotheus,Esland,Masculino,25,Sem viagens,Tecnologia,32,New York,Grupos étnicos mistos ou múltiplos,4,Sistemas de informação,Engenheiro de aprendizado de máquina,Casado,52614,1,Não,42498,Não,6,4,5,1
B8A5-07A1,Ainsley,Norheny,Feminino,24,Algumas viagens,Tecnologia,27,Illinois,Branco,4,Outro,Cientista de dados,Casado,33554,0,Não,42511,Não,6,1,2,6
2FAE-9278,Ettore,Gorusso,Masculino,24,Algumas viagens,Tecnologia,23,New York,Branco,5,Ciência da Computação,Engenheiro de software senior,Solteiro,92798,0,Sim,42513,Não,6,4,4,1
0E79-8257,Noby,Lifton,Masculino,25,Viajante frequente,Tecnologia,35,New York,Branco,2,Sistemas de informação,Cientista de dados,Solteiro,28139,0,Não,42513,Não,6,1,1,5
9075-A294,Colby,Yakebowitch,Masculino,27,Sem viagens,Vendas,17,Illinois,Asiático ou Asiático Americano,4,Marketing,Executivo de vendas,Casado,71832,1,Não,42513,Não,6,6,6,1
5D73-961A,Padraig,Pabel,Masculino,27,Algumas viagens,Tecnologia,1,California,Outro,2,Ciência da Computação,Engenheiro de software senior,Divorciado,90487,1,Não,42515,Não,6,4,4,4
A105-470B,Sancho,Mundle,Masculino,25,Viajante frequente,Tecnologia,28,California,Grupos étnicos mistos ou múltiplos,1,Sistemas de informação,Engenheiro de software,Solteiro,23993,0,Sim,42521,Não,6,3,4,4
3C31-30CB,Roxy,Firpi,Feminino,24,Algumas viagens,Tecnologia,3,California,Branco,3,Estudos de Negócios,Engenheiro de software,Casado,41664,1,Não,42529,Não,6,3,4,2
6E61-A2BA,Adelaide,Somner,Não-binário,24,Algumas viagens,Vendas,41,California,Grupos étnicos mistos ou múltiplos,2,Marketing,Executivo de vendas,Divorciado,111750,1,Não,42531,Não,6,4,6,2
40CC-6231,Rodi,McGerraghty,Feminino,25,Viajante frequente,Tecnologia,17,California,Havaiano nativo,3,Ciência da Computação,Engenheiro de software,Casado,54566,1,Não,42536,Não,6,3,6,5
ABDA-F749,Emmit,Le Provost,Masculino,27,Algumas viagens,Tecnologia,42,New York,Índio Americano ou Nativo do Alasca,3,Outro,Engenheiro de aprendizado de máquina,Casado,49343,1,Não,42537,Não,6,3,3,0
411F-6325,Fabio,Metham,Masculino,27,Viajante frequente,Tecnologia,45,California,Branco,2,Sistemas de informação,Cientista de dados,Solteiro,34579,0,Não,42538,Não,6,4,4,4
32AE-C02F,Hilly,Giocannoni,Masculino,24,Sem viagens,Vendas,8,California,Branco,3,Marketing,Executivo de vendas,Solteiro,82405,0,Sim,42540,Sim,5,1,4,1
1C6F-87AA,Jolene,Stenet,Não-binário,26,Algumas viagens,Vendas,5,New York,Branco,3,Marketing,Executivo de vendas,Casado,107966,2,Não,42544,Não,6,6,6,6
DAE0-B44F,Karlotta,Hackwell,Feminino,24,Algumas viagens,Vendas,4,California,Grupos étnicos mistos ou múltiplos,3,Economia,Executivo de vendas,Casado,133274,1,Não,42544,Não,6,2,3,1
4294-03D1,Lettie,D'Emanuele,Feminino,43,Algumas viagens,Vendas,12,California,Branco,4,Marketing,Gerente,Casado,513262,0,Não,42551,Não,6,1,3,1
D5B3-425C,Lenard,Bouts,Masculino,26,Algumas viagens,Vendas,7,California,Negro ou afro-americano,3,Marketing,Representante de vendas,Solteiro,36101,0,Não,42551,Não,6,6,6,6
3A20-7C3E,Jerrie,Carlos,Masculino,25,Algumas viagens,Tecnologia,44,California,Branco,4,Outro,Engenheiro de software,Divorciado,52210,3,Não,42552,Não,6,0,1,0
6B20-FFDF,Cloris,Orgee,Feminino,24,Sem viagens,Vendas,39,California,Grupos étnicos mistos ou múltiplos,2,Marketing,Executivo de vendas,Casado,151986,1,Sim,42560,Não,6,5,6,3
C389-FC34,Lin,Lauga,Feminino,27,Algumas viagens,Tecnologia,45,Illinois,Grupos étnicos mistos ou múltiplos,3,Estudos de Negócios,Engenheiro de software,Casado,28828,1,Não,42560,Não,6,1,6,4
89A6-7EF1,Johan,Rudinger,Masculino,26,Algumas viagens,Recursos Humanos,11,New York,Asiático ou Asiático Americano,3,Outro,Executivo de RH,Solteiro,70395,0,Não,42562,Não,6,5,6,2
09D2-46BD,Karyl,Ponten,Feminino,26,Algumas viagens,Vendas,42,California,Branco,3,Marketing,Executivo de vendas,Casado,92364,1,Sim,42563,Não,6,4,5,6
6413-42F1,Gui,Olivello,Feminino,27,Algumas viagens,Recursos Humanos,24,California,Grupos étnicos mistos ou múltiplos,2,Outro,Executivo de RH,Divorciado,55206,0,Não,42564,Não,6,1,3,4
C520-6F2B,Jena,Danzig,Feminino,25,Algumas viagens,Tecnologia,34,California,Branco,3,Sistemas de informação,Cientista de dados,Solteiro,45286,0,Sim,42565,Não,6,1,3,1
20CA-404E,Kali,Jeppe,Feminino,25,Algumas viagens,Tecnologia,13,Illinois,Branco,3,Sistemas de informação,Gerente de análise,Casado,211401,0,Não,42568,Não,6,1,1,3
C8BC-3B77,Anna-diane,Allpress,Feminino,27,Viajante frequente,Vendas,21,New York,Branco,3,Economia,Executivo de vendas,Casado,66488,1,Não,42569,Não,6,5,6,3
0AA2-881A,Jeffrey,Mildmott,Masculino,25,Algumas viagens,Tecnologia,28,New York,Outro,4,Sistemas de informação,Engenheiro de software,Casado,29126,2,Não,42569,Não,6,0,2,3
1A2D-52EC,Mag,Groves,Feminino,25,Algumas viagens,Tecnologia,9,New York,Branco,3,Sistemas de informação,Engenheiro de software,Solteiro,39636,0,Sim,42572,Não,6,0,5,1
07C3-7429,Hendrik,Blenkharn,Masculino,26,Algumas viagens,Tecnologia,18,California,Asiático ou Asiático Americano,3,Sistemas de informação,Engenheiro de aprendizado de máquina,Divorciado,54470,1,Não,42572,Não,6,0,6,3
A1B4-5481,Zacharie,Manuaud,Masculino,25,Algumas viagens,Vendas,37,California,Asiático ou Asiático Americano,3,Economia,Executivo de vendas,Casado,79329,0,Não,42573,Sim,1,1,1,1
22FF-9076,Eleanore,Attenbrough,Feminino,27,Algumas viagens,Vendas,36,California,Asiático ou Asiático Americano,3,Graduação Técnica,Executivo de vendas,Divorciado,173994,1,Não,42574,Não,6,1,5,6
EA3A-E005,Reinhold,Bradane,Masculino,24,Algumas viagens,Tecnologia,30,California,Branco,3,Estudos de Negócios,Engenheiro de software,Solteiro,26363,0,Não,42575,Não,6,6,6,2
5802-2A7E,Martyn,Watt,Prefiro não dizer,27,Algumas viagens,Tecnologia,37,New York,Branco,3,Sistemas de informação,Gerente de análise,Solteiro,130012,0,Não,42576,Não,6,6,6,0
05DA-5423,Moira,Forsey,Feminino,26,Algumas viagens,Tecnologia,16,California,Índio Americano ou Nativo do Alasca,2,Estudos de Negócios,Engenheiro de software,Casado,34630,0,Não,42581,Não,6,2,6,0
8A6B-AD5C,Ruby,O'Scollain,Feminino,24,Algumas viagens,Tecnologia,30,California,Branco,3,Sistemas de informação,Cientista de dados,Solteiro,61883,0,Não,42584,Sim,1,1,1,0
DBF0-2EA3,Kaitlyn,Ernshaw,Feminino,27,Viajante frequente,Tecnologia,1,California,Branco,4,Ciência da Computação,Engenheiro de software senior,Casado,56302,2,Sim,42586,Não,6,3,5,4
8AAD-FAFB,Alethea,Heeney,Feminino,24,Algumas viagens,Vendas,3,California,Asiático ou Asiático Americano,3,Marketing,Executivo de vendas,Divorciado,130774,1,Sim,42597,Sim,4,3,3,4
28EA-A010,Meara,Mahony,Feminino,26,Algumas viagens,Vendas,2,California,Asiático ou Asiático Americano,2,Marketing,Executivo de vendas,Solteiro,149390,0,Sim,42597,Sim,3,1,1,2
6A09-C910,Arri,Brooking,Masculino,24,Algumas viagens,Tecnologia,19,California,Grupos étnicos mistos ou múltiplos,4,Ciência da Computação,Engenheiro de software,Divorciado,35270,1,Não,42598,Não,6,0,5,2
ADF8-AD57,Trip,Bennell,Masculino,27,Algumas viagens,Tecnologia,28,California,Branco,3,Ciência da Computação,Cientista de dados,Solteiro,20387,0,Não,42598,Sim,0,0,0,0
